ontology,semantic_block_id,semantic_block_name,root_node,semantic_cluster_id,n_terms,representative_go_ids,representative_terms,cluster_method,semantic_similarity_cutoff,semantic_block_n_terms,preblock_method,preblock_go_id
MF,MF_GO_0003677,DNA binding,molecular_function,MF_GO_0003677_1,1,GO:0000400,four-way junction DNA binding,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34,go_ancestor_prepartition,GO:0003677
MF,MF_GO_0003677,DNA binding,molecular_function,MF_GO_0003677_10,1,GO:0031490,chromatin DNA binding,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34,go_ancestor_prepartition,GO:0003677
MF,MF_GO_0003677,DNA binding,molecular_function,MF_GO_0003677_11,1,GO:0032139,dinucleotide insertion or deletion binding,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34,go_ancestor_prepartition,GO:0003677
MF,MF_GO_0003677,DNA binding,molecular_function,MF_GO_0003677_12,1,GO:0032357,oxidized purine DNA binding,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34,go_ancestor_prepartition,GO:0003677
MF,MF_GO_0003677,DNA binding,molecular_function,MF_GO_0003677_13,3,GO:0042162; GO:0043565; GO:0045322,telomeric DNA binding; sequence-specific DNA binding; unmethylated CpG binding,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34,go_ancestor_prepartition,GO:0003677
MF,MF_GO_0003677,DNA binding,molecular_function,MF_GO_0003677_14,1,GO:0098505,G-rich strand telomeric DNA binding,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34,go_ancestor_prepartition,GO:0003677
MF,MF_GO_0003677,DNA binding,molecular_function,MF_GO_0003677_2,1,GO:0000405,bubble DNA binding,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34,go_ancestor_prepartition,GO:0003677
MF,MF_GO_0003677,DNA binding,molecular_function,MF_GO_0003677_3,6,GO:0000976; GO:0000977; GO:0000979; GO:0000987; GO:0001046; GO:0001164,transcription cis-regulatory region binding; RNA polymerase II transcription regulatory region sequence-specific DNA binding; RNA polymerase II core promoter sequence-specific DNA binding; cis-regulatory region sequence-specific DNA binding; core promoter sequence-specific DNA binding; RNA polymerase I core promoter sequence-specific DNA binding,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34,go_ancestor_prepartition,GO:0003677
MF,MF_GO_0003677,DNA binding,molecular_function,MF_GO_0003677_4,5,GO:0000978; GO:0034056; GO:0035497; GO:0044323; GO:0070888,RNA polymerase II cis-regulatory region sequence-specific DNA binding; estrogen response element binding; cAMP response element binding; retinoic acid-responsive element binding; E-box binding,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34,go_ancestor_prepartition,GO:0003677
MF,MF_GO_0003677,DNA binding,molecular_function,MF_GO_0003677_5,5,GO:0003677; GO:0003684; GO:0003697; GO:0008301; GO:0051880,"DNA binding; damaged DNA binding; single-stranded DNA binding; DNA binding, bending; G-quadruplex DNA binding",GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34,go_ancestor_prepartition,GO:0003677
MF,MF_GO_0003677,DNA binding,molecular_function,MF_GO_0003677_6,1,GO:0003680,minor groove of adenine-thymine-rich DNA binding,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34,go_ancestor_prepartition,GO:0003677
MF,MF_GO_0003677,DNA binding,molecular_function,MF_GO_0003677_7,3,GO:0003688; GO:0019237; GO:1990837,DNA replication origin binding; centromeric DNA binding; sequence-specific double-stranded DNA binding,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34,go_ancestor_prepartition,GO:0003677
MF,MF_GO_0003677,DNA binding,molecular_function,MF_GO_0003677_8,4,GO:0003690; GO:0010385; GO:0030983; GO:0097100,double-stranded DNA binding; double-stranded methylated DNA binding; mismatched DNA binding; supercoiled DNA binding,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34,go_ancestor_prepartition,GO:0003677
MF,MF_GO_0003677,DNA binding,molecular_function,MF_GO_0003677_9,1,GO:0003691,double-stranded telomeric DNA binding,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34,go_ancestor_prepartition,GO:0003677
MF,MF_GO_0003723,RNA binding,molecular_function,MF_GO_0003723_1,11,GO:0000049; GO:0002151; GO:0003723; GO:0003725; GO:0008312; GO:0033204; GO:0035613; GO:0070034; GO:0070878; GO:0070883,tRNA binding; G-quadruplex RNA binding; RNA binding; double-stranded RNA binding; 7S RNA binding; ribonuclease P RNA binding; RNA stem-loop binding; telomerase RNA binding; primary miRNA binding; pre-miRNA binding,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,40,go_ancestor_prepartition,GO:0003723
MF,MF_GO_0003723,RNA binding,molecular_function,MF_GO_0003723_10,1,GO:0033592,RNA strand annealing activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,40,go_ancestor_prepartition,GO:0003723
MF,MF_GO_0003723,RNA binding,molecular_function,MF_GO_0003723_11,1,GO:0034584,piRNA binding,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,40,go_ancestor_prepartition,GO:0003723
MF,MF_GO_0003723,RNA binding,molecular_function,MF_GO_0003723_12,1,GO:0035197,siRNA binding,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,40,go_ancestor_prepartition,GO:0003723
MF,MF_GO_0003723,RNA binding,molecular_function,MF_GO_0003723_13,1,GO:0035198,miRNA binding,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,40,go_ancestor_prepartition,GO:0003723
MF,MF_GO_0003723,RNA binding,molecular_function,MF_GO_0003723_14,2,GO:0036002; GO:0097157,pre-mRNA binding; pre-mRNA intronic binding,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,40,go_ancestor_prepartition,GO:0003723
MF,MF_GO_0003723,RNA binding,molecular_function,MF_GO_0003723_15,1,GO:1903231,mRNA binding involved in posttranscriptional gene silencing,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,40,go_ancestor_prepartition,GO:0003723
MF,MF_GO_0003723,RNA binding,molecular_function,MF_GO_0003723_2,2,GO:0000339; GO:0000340,RNA cap binding; RNA 7-methylguanosine cap binding,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,40,go_ancestor_prepartition,GO:0003723
MF,MF_GO_0003723,RNA binding,molecular_function,MF_GO_0003723_3,3,GO:0003727; GO:0008143; GO:0034046,single-stranded RNA binding; poly(A) binding; poly(G) binding,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,40,go_ancestor_prepartition,GO:0003723
MF,MF_GO_0003723,RNA binding,molecular_function,MF_GO_0003723_4,3,GO:0003729; GO:0048027; GO:1990825,mRNA binding; mRNA 5'-UTR binding; sequence-specific mRNA binding,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,40,go_ancestor_prepartition,GO:0003723
MF,MF_GO_0003723,RNA binding,molecular_function,MF_GO_0003723_5,2,GO:0003730; GO:0035925,mRNA 3'-UTR binding; mRNA 3'-UTR AU-rich region binding,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,40,go_ancestor_prepartition,GO:0003723
MF,MF_GO_0003723,RNA binding,molecular_function,MF_GO_0003723_6,3,GO:0008097; GO:0019843; GO:0070181,5S rRNA binding; rRNA binding; small ribosomal subunit rRNA binding,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,40,go_ancestor_prepartition,GO:0003723
MF,MF_GO_0003723,RNA binding,molecular_function,MF_GO_0003723_7,1,GO:0008266,poly(U) RNA binding,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,40,go_ancestor_prepartition,GO:0003723
MF,MF_GO_0003723,RNA binding,molecular_function,MF_GO_0003723_8,6,GO:0017069; GO:0017070; GO:0030619; GO:0030621; GO:0030622; GO:0097322,snRNA binding; U6 snRNA binding; U1 snRNA binding; U4 snRNA binding; U4atac snRNA binding; 7SK snRNA binding,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,40,go_ancestor_prepartition,GO:0003723
MF,MF_GO_0003723,RNA binding,molecular_function,MF_GO_0003723_9,2,GO:0030515; GO:0034511,snoRNA binding; U3 snoRNA binding,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,40,go_ancestor_prepartition,GO:0003723
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_1,1,GO:0000146,microfilament motor activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_10,1,GO:0004089,carbonate dehydratase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_11,1,GO:0004300,enoyl-CoA hydratase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_12,3,GO:0004467; GO:0031956; GO:0047676,long-chain fatty acid-CoA ligase activity; medium-chain fatty acid-CoA ligase activity; arachidonate-CoA ligase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_13,2,GO:0004518; GO:0004519,nuclease activity; endonuclease activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_14,2,GO:0004520; GO:0004536,endodeoxyribonuclease activity; deoxyribonuclease activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_15,2,GO:0004521; GO:0004540,endoribonuclease activity; ribonuclease activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_16,1,GO:0004812,aminoacyl-tRNA ligase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_17,2,GO:0008094; GO:0015616,"ATPase, acting on DNA; DNA translocase activity",GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_18,2,GO:0008569; GO:0008574,"ATP-dependent microtubule motor activity, minus-end-directed; ATP-dependent microtubule motor activity, plus-end-directed",GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_19,1,GO:0009982,pseudouridine synthase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_2,4,GO:0003678; GO:0017116; GO:0043138; GO:0043139,DNA helicase activity; single-stranded DNA helicase activity; 3'-5' DNA helicase activity; 5'-3' DNA helicase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_20,2,GO:0016829; GO:0016849,lyase activity; phosphorus-oxygen lyase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_21,2,GO:0016830; GO:0016831,carbon-carbon lyase activity; carboxy-lyase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_22,1,GO:0016868,"intramolecular transferase activity, phosphotransferases",GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_23,1,GO:0016874,ligase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_24,2,GO:0016878; GO:0050218,acid-thiol ligase activity; propionate-CoA ligase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_25,1,GO:0019213,deacetylase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_26,1,GO:0036402,proteasome-activating activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_27,1,GO:0051575,5'-deoxyribose-5-phosphate lyase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_28,1,GO:0106029,tRNA pseudouridine synthase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_29,1,GO:0106256,hydroperoxy icosatetraenoate dehydratase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_3,1,GO:0003689,DNA clamp loader activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_30,1,GO:0140078,class I DNA-(apurinic or apyrimidinic site) endonuclease activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_4,3,GO:0003724; GO:0004386; GO:0033677,RNA helicase activity; helicase activity; DNA/RNA helicase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_5,1,GO:0003777,microtubule motor activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_6,2,GO:0003824; GO:0016853,catalytic activity; isomerase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_7,1,GO:0003906,DNA-(apurinic or apyrimidinic site) endonuclease activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_8,1,GO:0003916,DNA topoisomerase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,molecular_function,MF_GO_0003824_9,2,GO:0004016; GO:0004383,adenylate cyclase activity; guanylate cyclase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,MF_UNSPECIFIED,MF_GO_0003824_unmapped_1,1,GO:0140658,GO:0140658,singleton_not_in_semdata,0.7,49,go_ancestor_prepartition,GO:0003824
MF,MF_GO_0003824,catalytic activity,MF_UNSPECIFIED,MF_GO_0003824_unmapped_2,1,GO:0140750,GO:0140750,singleton_not_in_semdata,0.7,49,go_ancestor_prepartition,GO:0003824
